x0,x1,x2,x3,x4,x5,x6,x7,x8,x9
3.744,24.517,6.263,0.986,24.466,15.786,49.419,48.188,35.672,56.444
1.39,9.84,2.643,0.393,9.107,6.553,20.172,18.786,14.919,23.635
1.329,10.25,3.12,0.416,7.563,5.913,21.19,15.487,13.541,25.033
1.936,13.945,4.066,0.643,11.961,8.497,28.193,24.067,19.053,32.832
3.336,22.971,6.239,0.994,20.675,13.706,46.841,41.845,30.944,54.261
2.293,13.654,3.099,0.501,15.851,9.86,27.788,31.153,21.47,31.697
3.122,20.422,5.093,0.794,20.264,13.327,41.638,40.562,29.936,48.052
0.926,4.494,0.72,0.045,6.756,4.553,9.635,13.314,9.599,10.452
1.282,8.544,1.96,0.23,8.59,5.544,17.688,16.859,12.076,20.048
0.992,7.427,1.834,0.274,6.54,4.564,15.066,13.108,10.484,17.152
2.728,15.897,3.638,0.592,18.915,11.555,31.949,36.952,25.387,36.58
1.084,8.205,2.034,0.33,6.88,4.675,16.52,13.691,11.05,19.265
2.288,16.392,4.741,0.642,13.951,9.746,32.976,27.867,22.219,37.886
2.64,17.633,4.655,0.768,16.895,11.243,35.705,34.2,25.116,41.427
1.306,8.356,2.204,0.331,8.658,5.684,17.07,17.447,12.49,19.723
2.842,18.75,4.796,0.779,18.91,11.376,37.673,37.591,25.219,43.383
3.491,24.214,6.527,1,21.507,14.398,48.721,43.022,32.327,55.835
1.266,9.091,2.279,0.369,7.987,5.073,19.002,16.42,11.742,22.36
3.249,22.674,6.387,0.992,20.176,13.759,46.238,40.456,30.784,53.625
2.874,17.659,4.362,0.715,18.79,12.033,35.442,37.104,26.669,40.539
3.519,23.608,6.488,0.939,22.175,14.658,47.944,44.654,32.603,54.943
3.2,21.62,5.91,0.819,19.931,13.037,43.895,39.503,29.817,50.56
2.887,17.774,4.52,0.63,18.832,11.69,36.11,37.157,26.038,40.948
1.237,10.547,3.096,0.355,7.782,5.77,21.815,15.967,13.477,24.577
1.877,13.485,3.728,0.478,11.979,7.972,27.34,24.34,18.333,31.088
1.307,8.311,2.195,0.234,8.508,6.217,16.97,17.588,14.509,19.237
1.987,15.336,4.678,0.619,11.226,8.413,31.191,23.057,19.677,36.472
1.039,6.685,1.525,0.13,7.726,4.303,14.026,15.302,9.502,15.66
2.144,12.649,2.701,0.428,14.727,9.205,26.058,29.006,20.394,29.182
3.472,23.059,6.1,0.972,22.157,14.788,46.212,44.623,33.479,53.041
2.997,19.669,5.239,0.793,18.812,12.781,40.291,37.388,28.732,46.267
1.546,11.63,3.384,0.446,9.46,6.361,23.609,19.618,15.098,27.404
0.676,4.008,0.714,0.041,5.465,3.622,8.924,10.622,8.086,9.254
1.395,8.847,2.255,0.301,9.606,6.17,18.083,19.199,13.992,20.782
0.601,4.431,1.153,0.082,4.131,3.014,9.82,8.417,7.325,10.911
2.801,20.641,5.833,0.857,17.314,11.953,41.362,35.116,27.14,47.499
3.416,22.673,5.904,0.943,21.642,14.017,45.628,42.954,31.385,52.363
1.773,11.016,2.788,0.461,11.401,7.59,22.363,22.469,17.162,26.362
3.001,21.423,6.084,0.851,18.246,12.626,42.888,37.063,28.969,48.973
2.136,14.794,3.937,0.601,14.017,8.639,30.456,28.429,19.376,35
3.122,22.062,6.074,0.93,19.433,13.09,44.861,38.829,29.803,51.576
1.657,13.257,4.099,0.534,9.642,7.212,27.255,20.033,17.008,31.242
1.362,10.357,2.875,0.331,8.851,6.361,21.434,17.646,14.639,24.041
2.383,13.941,3.12,0.497,16.259,10.322,27.936,31.787,22.528,31.966
1.115,6.928,1.784,0.22,7.486,5.385,14.393,14.589,11.909,16.349
0.129,2.968,0.876,0.035,0.499,0.915,6.637,1.729,2.511,7.052
3.466,22.687,5.797,0.89,22.453,14.452,45.963,44.648,32.721,52.835
3.696,22.749,5.771,0.954,24.147,15.764,46.472,47.823,34.551,53.983
0.772,6.004,1.387,0.172,4.971,4.033,12.381,10.573,9.417,14.23
1.344,8.31,1.838,0.228,9.049,6.2,17.372,17.829,14.023,19.903
1.198,6.501,1.298,0.203,8.49,5.395,13.126,17.294,11.616,14.563
3.28,23.821,6.523,0.991,20.302,13.335,48.139,40.455,30.619,55.378
3.21,22.269,6.016,0.973,19.915,13.517,45.461,39.823,30.274,52.521
2.152,14.448,3.879,0.559,14.019,9.242,28.922,27.93,20.866,33.354
1.44,8.666,1.829,0.261,10.094,6.406,18.155,20.174,14.695,20.273
2.941,21.12,5.707,0.842,18.797,12.3,43.025,37.693,28.323,48.93
0.92,7.164,2.116,0.238,5.784,4.173,14.979,11.464,10.013,16.717
1.661,12.02,3.154,0.371,10.734,6.782,24.398,21.632,15.56,27.287
2.73,17.964,4.593,0.658,17.849,11.167,36.908,35.489,25.489,42.008
3.068,21.074,5.669,0.869,19.372,12.395,42.497,38.564,27.994,49.51
2.656,19.126,5.475,0.843,16.314,11.207,38.671,32.691,26.127,44.774
0.394,3.475,0.877,0.004,2.881,2.315,7.708,5.73,5.97,8.266
1.219,8.819,2.205,0.311,8.243,5.028,17.672,16.186,11.993,20.428
2.694,18.911,4.981,0.75,17.003,11.615,38.819,33.717,26.301,44.605
2.616,16.739,3.99,0.562,17.225,11.453,34.229,34.541,25,39.102
1.018,4.596,0.658,0.08,8.084,4.398,9.538,15.965,9.513,10.439
1.083,7.783,1.978,0.296,7.396,5.047,15.632,14.868,11.692,18.298
2.809,19.832,5.371,0.828,18.029,12.15,40.151,36.317,26.998,46.47
2.913,18.74,4.84,0.803,18.604,12.067,37.982,37.551,27.23,43.625
2.348,18.018,5.034,0.726,14.491,9.434,36.428,28.969,21.767,41.731
1.197,6.147,1.253,0.161,8.569,5.286,12.946,16.626,12.015,14.783
0.386,3.257,0.6,0.055,2.999,1.653,6.559,6.15,4.122,7.104
0.805,2.657,0.115,0.011,6.337,3.354,5.78,12.57,6.897,6.15
0.745,6.122,1.775,0.181,4.342,3.887,13.211,9.242,8.905,15.202
1.517,11.746,3.579,0.441,9.439,6.489,23.611,19.477,14.773,27.605
0.176,2.465,0.614,0.052,1.531,1.224,5.134,2.848,2.8,6.462
0.71,3.092,0.306,0.03,6.153,3.527,6.318,12.233,7.744,6.574
2.238,14.46,3.801,0.541,14.861,8.955,29.039,29.121,20.016,33.335
0.69,4.511,0.961,0.141,5.44,3.455,9.782,10.977,7.989,11.753
2.177,15.254,4.008,0.528,13.505,9.547,31.441,27.666,21.471,35.778
1.415,8.82,2.168,0.281,9.825,6.122,18.593,19.108,14.015,21.203
3.527,22.265,5.614,0.9,23.335,14.269,44.828,46.036,31.827,52.096
0.485,2.631,0.148,0.008,3.993,2.194,5.775,8.123,5.409,6.746
2.551,16.551,4.432,0.58,16.363,10.211,34.006,32.741,22.819,38.149
2.838,20.151,5.783,0.907,17.417,12.08,40.425,34.962,27.154,47.777
1.757,13.952,3.987,0.569,10.338,7.516,28.709,21.333,17.771,33.271
0.99,5.124,1,0.103,7.711,4.205,11.159,14.859,9.752,11.888
3.319,23.592,6.356,0.916,20.868,13.379,48.042,41.416,30.801,54.704
1.568,10.022,2.619,0.399,10.587,6.596,20.868,21.134,14.669,24.38
1.642,11.933,3.038,0.437,10.261,7.175,24.863,21.094,16.704,28.722
1.565,8.696,1.691,0.28,11.346,6.474,18.077,22.195,13.794,20.552
1.21,6.549,1.435,0.225,8.803,5.553,14.082,16.847,12.181,16.369
2.905,18.966,4.913,0.728,18.997,11.71,38.494,37.878,26.706,44.489
2.521,18.355,5.297,0.802,15.262,11.06,36.799,31.368,25.222,43.005
1.756,12.197,3.14,0.385,11.696,7.068,25.068,23.583,16.593,28.317
1.773,10.679,2.249,0.352,12.373,7.405,22.273,24.221,16.604,25.245
1.264,7.162,1.37,0.145,9.582,5.486,15.271,19.119,12.212,17.045
1.542,11.199,2.911,0.418,9.529,6.268,22.441,19.297,14.967,26.128
1.388,9.599,2.508,0.373,8.604,6.114,19.235,17.099,14.128,22.096
2.042,12.081,2.588,0.349,14.683,8.819,24.498,28.865,19.438,27.858
1.645,9.64,2.225,0.323,10.991,7.174,19.664,21.672,15.822,21.938
2.152,14.066,3.758,0.512,13.842,9.259,28.423,28.027,20.633,32.131
1.173,8.919,2.382,0.285,7.557,5.165,18.279,15.836,12.442,20.532
0.951,6.417,1.295,0.092,6.986,4.093,13.819,13.49,8.932,14.746
1.356,10.914,2.967,0.442,7.903,6.269,22.366,16.45,14.183,26.361
0.66,4.722,1.338,0.113,4.863,3.194,9.547,9.608,7.832,11.21
1.135,8.876,2.722,0.33,6.933,5.326,17.897,14.375,12.622,21.074
1.908,11.874,2.946,0.412,13.257,8.525,24.52,26.259,18.851,27.923
0.853,6.683,1.977,0.218,5.162,3.574,14.184,10.976,9.056,15.755
2.541,17.582,4.764,0.779,16.301,10.782,35.49,33.024,24.652,41.589
3.441,22.494,5.892,0.945,22.322,14.388,45.644,43.844,32.637,52.936
3.009,22.227,6.381,0.949,18.171,12.278,44.882,36.688,28.35,52.45
2.788,17.251,4.327,0.72,18.578,11.951,34.59,36.992,26.16,40.412
1.801,12.517,3.362,0.423,11.379,8.064,25.624,22.879,18.491,29.373
0.508,5.481,1.561,0.109,2.974,2.28,11.1,6.027,6.069,12.652
1.529,10.456,2.886,0.397,9.889,6.367,20.931,20.042,14.718,24.042
2.298,16.573,4.525,0.648,14.621,9.252,33.795,29.514,20.882,39.224
2.095,15.042,4.302,0.625,12.612,9.313,30.974,25.502,21.325,35.504
3.72,24.952,6.744,0.965,23.553,15.649,50.531,47.203,35.086,57.991
0.866,4.845,0.639,0.063,6.667,3.784,10.252,13.295,8.146,11.626
3.719,23.149,5.566,0.928,24.335,15.009,46.802,48.491,33.146,53.892
1.463,8.953,1.812,0.231,10.144,6.616,18.322,20.183,14.413,20.875
1.882,11.087,2.53,0.318,13.488,7.83,23.044,26.337,17.062,26.094
1.334,5.791,0.887,0.139,10.205,5.951,12.526,20.04,12.914,14.252
2.406,16.598,4.363,0.609,15.26,10.364,34.191,30.307,23.643,38.92
1.384,9.632,2.542,0.29,9.208,5.943,19.485,18.542,14.038,22.298
1.294,7.678,1.519,0.159,9.034,5.965,15.846,17.636,12.722,17.266
2.557,14.8,3.35,0.525,17.455,10.866,30.077,34.752,23.51,34.356
1.554,9.428,2.082,0.243,10.489,6.772,19.541,20.467,14.663,21.978
3.045,21.53,6.144,0.866,18.935,12.86,43.473,38.362,28.9,49.905
1.713,12.009,3.321,0.453,11.326,7.442,24.858,22.658,17.399,28.333
3.299,22.42,5.866,0.935,21.255,14.008,45.45,42.72,31.042,52.227
0.615,2.929,0.457,0.004,4.702,3.014,6.166,9.46,6.982,6.511
2.407,17.618,5.167,0.762,14.345,10.047,36.134,29.151,23.125,42.25
0.98,6.57,1.579,0.111,7.082,4.128,13.352,13.563,9.207,14.366
0.108,1.285,0.082,0.012,1.297,1.213,3.541,2.441,2.692,4.41
1.092,8.073,2.086,0.329,7.313,5.26,16.153,14.658,11.71,18.707
2.226,13.896,3.388,0.483,15.221,9.511,28.2,30.487,21.455,32.274
3.171,21.532,5.934,0.965,20.156,12.878,43.693,40.059,28.937,50.595
1.378,10.682,3.047,0.41,8.456,5.602,21.535,17.122,13.294,24.677
0.438,2.763,0.422,0.065,3.565,2.415,6.129,6.905,5.724,6.805
2.922,19.164,4.833,0.734,18.545,12.363,38.443,37.207,27.727,44.462
3.179,20.624,5.116,0.76,21.111,13.648,41.556,41.852,30.845,47.518
2.165,11.839,2.522,0.39,15.785,9.171,24.652,30.95,20.491,27.905
2.829,19.479,5.495,0.905,17.603,12.287,39.431,35.867,27.863,46.076
1.828,13.925,4.141,0.577,11.321,7.387,28.43,23.089,16.973,33.204
1.778,12.945,3.484,0.49,11.002,7.785,26.434,22.581,17.6,30.786
1.756,12.697,3.294,0.383,11.631,7.7,25.915,22.823,17.599,28.764
0.523,3.555,0.977,0.09,3.562,2.665,7.944,6.987,6.382,9.311
0.804,6.275,1.641,0.239,5.589,3.611,12.775,10.945,8.413,15.424
0.44,2.049,0.169,0.005,3.445,2.059,4.276,6.6,4.791,4.623
2.328,16.181,4.33,0.644,14.44,10.119,33.333,29.054,22.74,38.061
0.802,3.528,0.434,0.055,6.357,3.48,7.333,12.231,7.63,8.467
1.54,9.93,2.402,0.302,9.952,7.026,20.167,20.357,15.563,23.099
3.106,20.436,5.312,0.776,20.093,12.667,40.909,40.251,28.084,46.551
1.871,12.367,2.954,0.345,12.659,8.031,24.819,25.2,17.895,27.232
3.336,21.407,5.394,0.877,21.393,13.921,43.731,42.5,31.11,50.701
1.3,8.543,2.175,0.265,8.608,5.884,17.11,17.702,12.986,18.995
3.095,19.33,4.914,0.732,20.57,12.589,39.54,40.555,28.351,45.508
0.801,5.299,1.066,0.147,5.845,4.122,10.676,11.735,9.126,12.287
0.752,4.362,0.684,0.02,5.64,3.206,9.471,10.756,7.413,9.739
2.34,14.419,3.24,0.473,16.419,10.011,29.151,31.876,22.205,33.126
2.578,18.233,4.949,0.7,16.161,10.588,37.243,32.039,24.025,42.219
3.031,19.6,4.87,0.739,20.264,12.451,39.662,40.23,28.181,45.094
0.577,5.103,1.569,0.155,3.297,2.94,10.968,7.092,6.761,12.284
2.44,16.502,4.198,0.616,16.192,9.995,33.841,31.822,22.123,39.075
3.104,19.55,4.969,0.825,20.436,12.584,39.811,40.007,27.763,45.681
2.356,15.021,3.751,0.46,15.875,9.512,30.404,31.54,21.588,33.651
3.093,19.353,4.886,0.757,20.798,12.485,38.838,40.814,28.338,44.823
2.734,17.844,4.774,0.675,17.098,11.571,35.982,34.322,26.456,40.783
2.45,15.536,3.693,0.54,16.802,9.847,31.285,32.601,21.976,35.202
0.576,3.19,0.722,0.08,4.523,2.514,6.915,9.335,6.191,7.485
3.477,21.569,5.344,0.837,23.206,13.962,43.896,45.907,30.917,50.01
2.428,17.454,4.685,0.779,15.569,10.339,35.438,31.205,23.695,41.244
2.097,13.114,2.926,0.427,13.938,8.606,26.85,27.35,19.395,29.858
1.542,8.629,1.961,0.305,11.3,6.555,17.264,22.482,14.304,19.408
0.514,5.309,1.613,0.117,2.561,3.046,11.008,5.637,6.923,12.376
1.333,7.78,1.623,0.153,9.678,6.248,16.272,19.504,13.343,17.846
1.908,12.468,3.209,0.5,12.727,8.286,25.02,24.875,18.437,29.243
2.698,18.937,5.361,0.856,17.138,11.706,38.411,33.813,26.488,45.023
2.212,15.009,4.077,0.58,13.628,9.269,31.001,27.472,21.041,35.41
2.558,19.392,5.594,0.811,15.625,10.629,38.939,31.59,24.639,45.263
1.631,14.008,4.083,0.528,9.699,7.142,28.515,19.751,16.394,33.123
3.148,22.279,5.961,0.938,20.041,13.295,45.39,39.657,30.444,52.119
2.512,17.293,4.697,0.646,16.026,10.609,35.263,31.822,24.528,40.438
1.986,15.541,4.373,0.6,12.194,8.916,31.456,24.518,20.635,36.077
0.782,5.516,1.259,0.08,5.369,3.614,11.825,10.545,8.252,12.862
1.84,14.781,4.153,0.591,11.001,7.426,30.155,22.783,17.423,34.463
1.157,7.848,2.023,0.287,8.176,5.239,15.837,16.044,11.839,18.681
3.159,21.851,5.746,0.857,20.453,13.222,44.502,40.597,30.309,50.704
2.17,14.381,3.522,0.529,14.26,8.698,28.865,28.013,19.259,32.683
1.684,12.769,3.58,0.48,10.143,7.615,25.784,20.478,17.218,29.382
0.924,5.914,1.314,0.095,6.501,4.069,12.741,13.257,9.606,14.386
2.203,14.067,3.352,0.545,14.498,9.465,28.806,29.176,20.763,33.238
1.002,5.988,1.224,0.06,7.264,4.358,12.442,14.572,9.444,13.218
0.227,3.215,1.052,0.031,1.135,1.457,6.944,2.884,4.175,8.007
3.797,23.366,5.878,0.96,25.455,15.269,47.349,49.827,33.862,55.037
2.082,13.509,3.175,0.512,13.704,9.04,28.009,27.1,20.331,32.491
2.554,17.571,4.918,0.792,16.235,11.103,35.462,32.689,24.973,41.901
1.059,6.467,1.322,0.078,7.59,5.069,13.654,15.088,11.628,14.56
1.134,4.625,0.465,0.061,8.723,4.562,10.176,17.06,9.51,10.756
1.362,11.03,3.005,0.44,7.99,5.629,22.91,17.054,13.757,26.475
3.077,22.535,6.516,0.991,18.94,12.541,45.77,37.745,28.662,52.871
2.954,17.889,4.437,0.716,19.623,12.403,36.439,38.325,27.459,41.463
2.457,15.133,3.665,0.501,16.572,10.608,30.607,33.057,23.228,35.086
2.68,20.059,5.984,0.839,15.559,11.222,40.97,31.866,25.998,47.547
0.792,5.246,1.222,0.112,5.764,3.436,11.289,11.463,7.921,12.547
3.448,23.022,6.106,0.953,21.994,14.617,46.916,43.628,33,54.035
2.228,12.035,2.644,0.43,15.387,9.134,24.68,30.557,20.584,27.874
2.252,16.429,4.696,0.617,13.628,9.326,33.826,27.872,21.929,38.417
3.608,23.52,5.998,0.897,22.883,14.927,47.676,45.66,33.547,54.285
1.346,9.714,2.419,0.302,9.212,5.791,20.401,18.733,13.365,22.92
2.731,19.612,5.326,0.88,17.305,11.786,39.281,35.085,26.946,45.99
2.556,20.052,5.859,0.829,15.358,11.035,40.718,30.9,25.008,46.764
1.032,6.084,1.448,0.13,7.786,4.371,12.871,15.469,10.199,14.727
2.707,15.94,3.871,0.579,18.668,11.801,31.941,36.249,26.324,36.911
2.145,13.479,3.331,0.536,14.478,9.026,27.861,28.727,20.12,31.655
1.605,10.859,2.885,0.332,10.571,6.95,22.697,21.011,15.935,25.426
2.43,15.131,3.885,0.517,15.707,9.795,30.668,31.521,22.529,34.857
2.338,16.972,4.97,0.668,13.762,10.068,34.743,27.74,23.491,40.147
2.472,18.642,5.122,0.812,15.453,10.232,38.024,30.62,23.037,44.356
1.839,12.267,3.125,0.454,12.542,8.309,25.166,24.834,19.168,28.96
3.207,22.114,6.045,0.885,20.02,13.742,45.172,40.56,30.541,52.281
0.972,7.051,1.856,0.206,6.456,4.468,14.127,13.092,10.546,16.543
0.845,4.978,0.91,0.134,6.798,3.616,10.382,13.003,7.807,11.776
1.884,14.681,4.239,0.565,11.433,7.679,29.6,23.47,17.789,34.495
2.186,14.413,3.87,0.57,14.451,9.583,29.616,28.416,21.436,33.991
1.161,9.454,2.601,0.355,7.661,4.677,19.144,15.567,11.275,22.532
2.994,22.33,6.497,0.956,17.633,12.543,45.14,35.659,29.128,52.418
2.316,14.445,3.395,0.532,16.122,10.241,29.431,31.689,22.679,33.615
3.457,23.643,6.235,0.931,21.82,14.822,47.4,44.065,32.776,54.852
1.992,11.889,2.77,0.441,13.218,8.378,23.908,26.383,18.376,27.867
2.88,20.606,5.671,0.891,18.341,11.649,41.915,36.891,26.26,48.694
3.02,20.052,5.077,0.686,19.195,13.012,40.764,38.675,28.868,46.439
0.324,2.338,0.303,0.004,2.719,1.93,4.969,5.913,4.648,5.557
1.137,5.304,0.664,0.101,9.106,4.691,10.871,17.987,10.186,12.185
0.933,6.099,1.4,0.129,6.766,4.564,13.014,13.03,10.626,14.375
3.36,21.602,5.723,0.931,21.802,13.601,43.606,43.213,30.308,50.38
0.948,7.185,2.03,0.198,5.802,4.312,14.615,11.585,10.178,16.877
1.343,10.718,3.11,0.428,7.977,5.606,22.383,16.285,13.272,25.386
2.294,18.093,5.307,0.752,13.521,9.278,36.257,27.871,21.843,42.034
3.234,22.546,6.109,0.853,20.666,13.642,45.243,41.091,30.629,51.789
1.621,10.832,2.704,0.337,10.962,7.092,22.561,21.509,15.788,25.851
1.19,8.36,2.195,0.236,7.844,5.469,17.279,16.008,12.86,19.058
1.141,6.87,1.366,0.065,8.565,5.411,14.13,16.951,11.847,14.762
2.029,14.066,3.833,0.569,13.126,8.389,29.043,26.352,18.815,33.302
2.751,17.85,4.775,0.659,18.075,11.592,36.279,35.683,25.695,40.909
2.356,13.801,3.279,0.518,16.566,9.793,27.785,32.501,21.943,31.871
2.906,22.003,6.179,0.949,17.147,12.283,44.854,35.394,27.677,52.284
2.106,14.003,3.582,0.432,13.295,8.99,28.539,26.37,20.611,31.597
1.32,7.238,1.216,0.177,9.761,6.037,14.806,19.242,13.258,16.972
1.839,14.101,4.271,0.555,11.327,8.2,29.127,22.534,19.018,33.203
2.287,15.75,4.193,0.622,14.461,9.558,32.122,29.037,21.282,37.456
2.277,16.419,4.704,0.691,13.63,9.721,33.033,27.966,22.04,38.572
3.253,19.87,5.055,0.788,20.971,13.438,39.905,41.953,30.352,46.246
3.36,22.347,5.677,0.828,21.811,14.345,45.635,43.1,31.964,51.489
1.349,9.666,2.754,0.295,8.617,5.428,19.674,17.026,12.673,22.047
2.714,20.126,5.795,0.811,16.682,11.295,41.129,33.737,26.142,47.655
1.951,12.356,2.996,0.337,13.109,7.984,25.561,25.543,17.705,28.415
2.27,15.233,3.922,0.598,14.313,9.17,31.206,29.235,20.6,36.018
2.742,17.859,4.732,0.644,17.94,11.037,35.849,36.02,24.441,40.798
2.235,14.836,3.818,0.555,14.94,9.833,30.507,29.548,22.384,34.908
2.935,20.609,5.745,0.915,17.964,12.622,42.087,36.494,28.472,49.323
1.864,11.849,3.117,0.381,12.202,7.97,24.282,24.496,18.182,27.153
1.67,11.559,3.208,0.474,10.256,7.305,24.057,21.057,16.66,28.353
2.204,13.754,3.482,0.564,14.534,9.021,27.86,28.478,20.108,31.885
0.928,5.634,1.176,0.104,6.249,3.93,11.811,12.513,8.883,13.345
2.782,20.315,5.553,0.896,17.135,11.139,41.372,34.588,25.321,47.888
1.973,12.15,3.032,0.474,13.75,8.594,24.892,26.849,18.958,29.031
2.545,15.047,3.533,0.517,16.848,10.949,30.233,33.833,24.045,34.322
2.802,17.567,4.321,0.647,18.675,11.77,35.46,37.188,26.359,40.301
1.397,10.994,3.083,0.355,8.421,6.162,22.001,17.696,14.715,25.402
2.63,18.113,4.807,0.66,16.38,11.04,36.425,32.874,25.221,41.945
3.185,19.628,4.582,0.749,20.997,12.782,39.69,41.859,28.827,45.63
3.601,22.997,6.069,0.934,23.654,15.213,46.566,46.318,34.397,53.724
1.966,13.253,3.436,0.491,13.036,8.226,27.303,26.35,18.344,30.91
0.706,6.147,1.964,0.192,4.544,3.374,12.666,9.696,8.724,14.719
0.284,2.351,0.631,0.01,2.446,2.084,4.92,4.526,4.784,5.14
2.273,16.627,4.696,0.692,14.116,9.679,33.725,28.302,22.213,38.636
0.407,4.493,1.31,0.084,2.602,1.873,9.476,5.736,4.457,10.769
2.616,17.734,4.849,0.752,16.661,10.937,35.857,33.31,24.714,41.907
2.018,13.64,3.458,0.536,12.71,8.701,27.301,25.901,19.437,31.823
1.438,9.99,2.652,0.38,8.905,5.829,20.649,17.988,13.365,23.643
2.093,15.48,4.596,0.639,12.842,8.488,31.66,25.655,19.598,36.48
1.84,14.231,4.117,0.6,10.808,7.943,28.514,21.981,18.644,33.198
1.578,10.251,2.745,0.306,10.161,7.214,21.036,20.673,16.53,23.203
2.234,15.791,4.098,0.574,14.315,9.469,31.658,29.163,21.548,36.26
2.917,18.679,4.635,0.77,19.389,12.484,37.405,38.29,28.175,43.184
2.013,12.162,2.782,0.425,13.929,8.423,24.587,27.762,18.241,28.116
1.499,11.268,3,0.357,9.61,6.792,22.774,19.259,15.815,26.125
2.976,21.209,5.779,0.953,18.313,12.757,42.54,37,28.63,50.108
3.513,23.378,5.934,0.841,23.097,14.826,47.152,45.873,33.051,53.176
2.095,12.842,2.935,0.426,14.546,8.987,25.685,28.944,20.404,28.689
1.978,13.535,3.337,0.408,13.349,8.273,27.247,25.969,18.548,30.181
1.09,6.386,1.1,0.098,8.111,4.77,13.159,16.302,10.417,14.676
2.752,20.348,5.574,0.908,16.526,11.339,41.561,33.231,26.34,48.794
2.202,12.461,2.869,0.403,15.399,8.929,25.046,29.715,20.089,28.645
0.772,6.357,1.594,0.146,5.038,3.851,13.59,9.908,9.004,15.548
0.582,4.762,1.055,0.122,4.593,3.304,10.342,9.382,7.933,11.516
2.801,17.533,4.35,0.673,18.333,11.203,35.17,36.37,24.598,40.375
1.841,12.77,3.338,0.461,11.903,8.312,26.302,23.598,18.766,29.589
3.434,22.228,5.885,0.817,22.194,14.659,44.929,43.792,32.949,51.349
2.457,15.685,4.017,0.622,16.399,10.322,31.887,32.321,23.177,36.384
2.771,16.957,4.314,0.693,18.334,11.429,33.977,36.42,25.107,39.114
2.822,19.977,5.643,0.856,17.028,12.012,40.481,34.938,27.725,46.506
1.772,12.067,3.198,0.4,11.063,7.597,25.081,22.759,17.105,28.322
2,10.811,2.187,0.355,14.366,8.396,22.052,28.464,17.946,24.538
1.924,11.652,2.868,0.43,13.113,7.93,23.97,25.885,18.031,27.823
1.739,14.17,4.309,0.574,10.213,7.844,29.283,20.634,18.214,33.496
2.749,17.018,4.137,0.666,18.636,11.546,34.232,36.26,25.327,39.233
3.279,23.164,6.516,0.997,20.559,14.035,46.993,41.376,31.425,54.209
3.61,22.446,5.349,0.873,23.949,14.652,45.837,47.622,32.095,52.893
3.231,21.931,6.044,0.957,20.37,13.47,44.805,40.38,30.09,51.871
2.98,20.793,5.456,0.801,19.325,12.162,42.344,38.903,27.784,48.757
3.343,22.006,5.86,0.967,21.451,13.659,44.341,42.802,30.607,51.527
2.99,21.362,6.185,0.929,17.869,12.534,43.425,36.595,28.732,50.34
3.254,21.293,5.55,0.795,20.906,13.294,43.533,41.721,29.624,49.824
2.371,14.123,3.464,0.55,15.917,9.517,28.485,31.199,20.983,33.139
1.874,11.183,2.374,0.318,13.082,8.368,23.332,25.342,17.958,26.375
1.606,13.145,4.131,0.525,9.707,7.143,26.429,20.078,16.854,30.357
1.091,5.016,0.77,0.046,8.004,5.075,10.533,15.955,10.936,11.625
1.778,12.916,3.405,0.439,11.279,7.9,26.314,23.113,18.365,29.748
3.622,24.287,6.308,0.973,22.883,15.429,48.77,45.757,34.278,55.638
0.751,6.245,1.753,0.211,4.488,3.967,12.498,9.591,9.086,14.136
1.065,5.971,1.275,0.101,8.204,4.474,12.061,15.603,9.908,13.65
1.908,10.638,2.331,0.323,13.438,8.356,21.43,26.799,18.826,24.103
2.883,18.693,4.577,0.709,18.72,12.299,37.444,37.491,27.685,42.643
1.637,9.685,2.366,0.331,11.018,7.089,19.833,21.505,16.019,22.644
2.44,18.708,5.304,0.769,14.785,10.565,37.736,30.125,24.302,43.856
1.675,11.853,3.316,0.543,10.903,7.104,23.966,21.888,16.701,28.665
2.433,14.133,3.27,0.544,17.095,10.253,29.151,33.817,23.035,33.123
2.836,17.483,4.273,0.665,18.842,12.259,35.545,37.608,26.718,40.633
1.344,7.775,1.632,0.251,10.052,5.588,15.561,19.236,12.647,18.157
0.757,4.672,0.854,0.02,6.19,3.244,9.972,11.585,7.133,10.659
1.207,7.849,1.649,0.237,8.473,5.069,16.542,16.807,11.645,18.977
2.748,18.045,4.596,0.75,17.551,11.11,36.706,35.523,25.434,42.253
3.184,23.001,6.231,0.983,19.791,13.264,46.232,39.559,30.001,53.175
2.692,18.606,5.142,0.72,16.942,10.947,38.059,34.27,24.682,43.654
0.969,4.904,0.959,0.144,7.625,4.66,10.563,15.246,9.939,11.63
2.171,13.208,3.305,0.411,14.068,9.541,26.888,28.337,21.369,30.492
1.438,9.761,2.268,0.292,9.246,6.74,20.204,19.052,14.653,22.284
2.805,18.352,4.948,0.818,17.639,12.161,37.115,35.652,27.566,43.408
1.794,11.161,2.634,0.369,12.542,7.884,22.337,24.575,17.302,25.009
1.282,9.854,2.988,0.382,8.099,5.994,20.341,16.369,13.575,23.696
0.679,5.765,1.732,0.142,4.659,3.505,12.151,9.601,8.657,13.887
1.388,10.173,2.531,0.344,9.567,5.904,20.925,18.801,13.104,24.284
0.984,6.758,1.873,0.24,6.682,4.554,14.371,13.5,10.521,16.862
1.539,12.42,3.547,0.512,9.03,7.078,25.658,18.395,16.302,29.51
1.743,13.241,3.628,0.447,10.542,7.642,26.632,21.461,17.455,30.314
